num,name,BBclass,Check,smiles
1154,detomidine,1,2,Cc1cccc(Cc2cnc[nH]2)c1C
1155,dexamethasone-acefurate,1,2,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1156,dexamisole,1,2,c1ccc([C@@H]2CN3CCSC3=N2)cc1
1157,deximafen(imafen),1,2,c1ccc(C2CN=C3NCCN32)cc1
1158,dexoxadrol(dioxadrolandlevoxadrol),1,2,c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCCN3)O2)cc1
1159,dichlorisone,1,2,CC12CC(Cl)[C@@]3(Cl)C(CCC4=CC(=O)C=CC43C)C1CC[C@]2(O)C(=O)CO
1160,dichlorisone-acetate,1,2,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C
1162,diclometide,1,2,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC
1163,didrovaltrate,1,2,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2
1164,difebarbamate,1,2,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O
1165,difluanine(difluanazine),1,2,Fc1ccc(C(CCCN2CCN(CCNc3ccccc3)CC2)c2ccc(F)cc2)cc1
1166,diflucortolone,1,2,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)C1C(=O)CO
1167,diflucortolone-pivalate,1,2,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
1168,dimelazine,1,2,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1
1169,dimethadione,1,2,CC1(C)OC(=O)NC1=O
1170,dimethazan,1,2,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C
1171,dimethylamphetamine(dimethamphetamine),1,2,CC(Cc1ccccc1)N(C)C
1172,dimiracetam,1,2,O=C1CN2C(=O)CCC2N1
1173,dioxamate,1,2,CCCCCCCCCC1(C)OCC(COC(N)=O)O1
1174,diphoxazide,1,2,CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1
1175,diprenorphine,1,2,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5
1176,divaplon,1,2,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C
1177,dizocilpine(MK-801),1,2,CC12NC(Cc3ccccc31)c1ccccc12
1178,domoprednate,1,2,CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1179,donepezil,1,2,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1180,dopamantine,1,2,O=C(NCCc1ccc(O)c(O)c1)C12CC3CC(CC(C3)C1)C2
1181,doxapram,1,2,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
1182,drotebanol,1,2,COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3
1183,duloxetine,1,2,CNCCC(Oc1cccc2ccccc12)c1cccs1
1184,duoperone,1,2,O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1185,dupracetam,1,2,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O
1186,eclanamine,1,2,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@H]1N(C)C
1187,edaravone,1,2,CC1=NN(c2ccccc2)C(=O)C1
1188,efetozole,1,2,Cc1nccn1C(C)c1ccccc1
1189,elanzepine,1,2,CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21
1190,elfazepam,1,2,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
1191,elopiprazole,1,2,Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1
1192,eltoprazine,1,2,c1cc2c(c(N3CCNCC3)c1)OCCO2
1193,embutramide,1,2,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1
1194,enciprazine,1,2,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1
1195,encyprate,1,2,CCOC(=O)N(Cc1ccccc1)C1CC1
1196,endixaprine,1,2,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1
1197,endomide,1,2,CCN(CC)C(=O)[C@@H]1[C@@H]2C=C[C@@H](C2)[C@H]1C(=O)N(CC)CC
1198,endrysone(endrisone),1,2,CC(=O)C1CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC12C
1199,enilospirone,1,2,CC1OC2(CCCCC2Oc2cccc(Cl)c2)NC1=O
1200,eptastigmine,1,2,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1201,erizepine,1,2,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12
1202,etacepride,1,2,CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC
1203,etamiphyllin,1,2,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C
1204,etasuline,1,2,CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1
1205,etazepine,1,2,CCOC1c2ccccc2C(=O)N(C)c2ccccc21
1206,ethomoxane,1,2,CCCCNCC1COc2cccc(OCC)c2O1
1207,ethylene(ethene),1,2,CCCl
1208,ethyl-loflazepate,1,2,C=C
1209,ethypicone,1,2,CCC1(CC)C(=O)NC=C(C)C1=O
1210,eticyclidine,1,2,CCNC1(c2ccccc2)CCCCC1
1211,etifoxine,1,2,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1
1212,etiracetam(levetiracetam),1,2,CCC(C(N)=O)N1CCCC1=O
1213,etisulergine,1,2,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1214,etodroxizine,1,2,OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
1215,etoperidone,1,2,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC
1216,etorphine,1,2,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5
1217,etoxadrol,1,2,CCC1(c2ccccc2)OCC(C2CCCCN2)O1
1218,famciclovir,1,2,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
1219,fantridone,1,2,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21
1220,fasiplon,1,2,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C
1221,fasoracetam,1,2,O=C1CC[C@H](C(=O)N2CCCCC2)N1
1222,febarbamate,1,2,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O
1223,felbamate,1,2,NC(=O)OCC(COC(N)=O)c1ccccc1
1224,femoxetine,1,2,COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1
1225,fenaperone,1,2,O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1
1226,fenbutrazate,1,2,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1
1227,fencamfamin,1,2,CCNC1C2CCC(C2)C1c1ccccc1
1228,fengabine,1,2,CCCCN/C(=C1/C=C(Cl)C=CC1=O)c1ccccc1Cl
1229,fenharmane,1,2,c1ccc(CC2NCCc3c2[nH]c2ccccc32)cc1
1230,fenimide,1,2,CCC1C(=O)NC(=O)C1(C)c1ccccc1
1231,fenmetozole,1,2,Clc1ccc(OCC2=NCCN2)cc1Cl
1232,fenmetramide,1,2,CC1NC(=O)COC1c1ccccc1
1233,fenobam,1,2,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1
1234,fenozolone,1,2,CCNC1=NC(=O)C(c2ccccc2)O1
1235,fenpentadiol,1,2,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1
1236,fepitrizol,1,2,Cn1nc(-c2cccnc2)nc1-c1ccccc1CO
1237,fipexide,1,2,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1
1238,flerobuterol,1,2,CC(C)(C)NCC(O)c1ccccc1F
1239,florfenicol,1,2,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1
1240,fluacizine,1,2,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
1241,fluazacort,1,2,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C
1242,flubanilate,1,2,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1
1243,flubepride,1,2,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1
1244,flucloronide(fluclorolone-acetonide),1,2,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)C(Cl)CC3(C)[C@]2(C(=O)CO)O1
1245,fludrocortisone,1,2,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO
1246,fludrocortisone-acetate,1,2,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1247,flumezapine,1,2,Cc1cc2c(s1)=Nc1ccc(F)cc1NC=2N1CCN(C)CC1
1248,flumoxonide,1,2,COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C
1249,fluocinonide,1,2,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
1250,fluocortin,1,2,CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C
1251,fluocortolone-caproate,1,2,CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C
1252,fluoresone,1,2,CCS(=O)(=O)c1ccc(F)cc1
1253,fluorometholone-acetate,1,2,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1254,fluotracen,1,2,C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21
1255,fluoxetine,1,2,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
1256,fluphenazine-enanthate,1,2,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1257,flupimazine,1,2,OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1258,fluprazine,1,2,NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1
1259,fluspirilene,1,2,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2
1260,flutazolam,1,2,O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO
1261,flutemazepam,1,2,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21
1262,fluticasone,1,2,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF
1263,fluticasone-propionate,1,2,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1264,flutizenol,1,2,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1
1265,flutomidate,1,2,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1
1266,flutroline,1,2,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1
1267,fluvastatin,1,2,CC(C)n1c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
1268,fluvoxamine,1,2,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1
1269,fluzinamide,1,2,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1
1270,folic-acid,1,2,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
1271,formocortal,1,2,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C
1272,fosazepam,1,2,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21
1273,fosenazide,1,2,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1
1274,fosfomycin,1,2,C[C@@H]1O[C@@H]1P(=O)(O)O
1275,fosphenytoin,1,2,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O
1276,ftormetazine,1,2,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
1277,ftorpropazine,1,2,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21
1278,furomazine,1,2,O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
1279,fursultiamine,1,2,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N
1280,gaboxadol,1,2,O=c1[nH]oc2c1CCNC2
1281,ganaxolone,1,2,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C
1282,gedocarnil,1,2,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12
1283,gemazocine,1,2,CCC12CCN(CC3CC3)C(Cc3ccc(O)cc31)C2(C)C
1284,gepirone,1,2,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1
1285,gevotroline,1,2,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3
1286,girisopam,1,2,COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2
1287,halcinonide,1,2,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1
1288,halocortolone,1,2,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO
1289,halopemide,1,2,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1
1290,haloperidol-decanoate,1,2,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
1291,halopredone(halopredone-acetate),1,2,C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F
1292,haloxazolam,1,2,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1
1293,hexapradol,1,2,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1
1294,homopipramol,1,2,OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1
1295,homprenorphine,1,2,CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5
1296,hopantenic-acid,1,2,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)O
1297,hydrocortamate,1,2,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1298,hydrocortisone-aceponate,1,2,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1299,hydrocortisonecypionate(hydrocortisone-cipionate),1,2,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
1300,hydrocortisone-hemisuccinate,1,2,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
1301,hydrocortisone-valerate,1,2,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC1CCCC1
1302,hydromorphinol,1,2,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5
1303,hydroxindasol,1,2,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1
1304,ibrotamide,1,2,CCC(Br)(C(N)=O)C(C)C
1305,iclazepam,1,2,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1
1306,ifoxetine,1,2,Cc1cccc(O[C@H]2CCNC[C@H]2O)c1C
1307,ilepcimide,1,2,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
1308,iloperidone,1,2,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1
1309,imiclopazine,1,2,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O
1310,imidoline,1,2,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O
1311,imipraminoxide,1,2,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21
1312,indatraline,1,2,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
1313,indeloxazine,1,2,C1=Cc2cccc(OCC3CNCCO3)c2C1
1315,indriline,1,2,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21
1316,iproclozide,1,2,CC(C)NNC(=O)COc1ccc(Cl)cc1
1317,iprozilamine,1,2,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1
1318,ipsapirone,1,2,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1
1319,isocarboxazid,1,2,Cc1cc(C(=O)NNCc2ccccc2)no1
1320,isoflupredone,1,2,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F
1321,isoflupredone-acetate,1,2,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1322,itrocinonide,1,2,CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)C4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)O[C@H](C)OC(=O)OCC)O1
1323,ivoqualine,1,2,C=C[C@@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12
1324,ketazocine,1,2,CC1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1
1325,ketazolam,1,2,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1
1326,ketobemidone,1,2,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1
1327,lesopitron,1,2,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1
1328,levophenacylmorphan,1,2,O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1
1329,linopirdine,1,2,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1
1330,lisuride,1,2,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
1331,litracen,1,2,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21
1332,lofendazam,1,2,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1
1333,lofentanil,1,2,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@@H]1C
1334,lofepramine,1,2,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1
1335,lometraline,1,2,COc1ccc(Cl)c2c1CCCC2N(C)C
1336,lopirazepam,1,2,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O
1337,loprazolam,1,2,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1
1339,lormetazepam,1,2,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
1340,lorpiprazole,1,2,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1
1341,lortalamine,1,2,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1
1342,lorzafone,1,2,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl
1343,losigamone,1,2,COC1=CC(=O)OC1C(O)c1ccccc1Cl
1344,loteprednol(loteprednol-etabonate),1,2,CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C
1345,loxapine,1,2,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
1346,lufuradom,1,2,CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1
1347,mazindol,1,2,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
1348,mazipredone,1,2,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1
1349,mebanazine,1,2,CC(NN)c1ccccc1
1350,mebutamate,1,2,CCC(C)C(C)(COC(N)=O)COC(N)=O
1351,meclonazepam,1,2,C[C@@H]1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O
1352,mecloralurea,1,2,CNC(=O)NC(O)C(Cl)(Cl)Cl
1353,meclorisone(meclorisone-dibutyrate),1,2,C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO
1354,medrysone,1,2,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C
1355,mefexamide,1,2,CCN(CC)CCNC(=O)COc1ccc(OC)cc1
1356,melitracen,1,2,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
1357,melperone,1,2,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1
1358,memantine,1,2,CC12CC3CC(C)(C1)CC(N)(C3)C2
1359,mephenoxalone,1,2,COc1ccccc1OCC1CNC(=O)O1
1360,meprotixol,1,2,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2
1362,mesulergine,1,2,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21
1363,metacetamol,1,2,CC(=O)Nc1cccc(O)c1
1364,metaglycodol,1,2,CC(C)(O)C(C)(O)c1cccc(Cl)c1
1365,methapyrilene,1,2,CN(C)CCN(Cc1cccs1)c1ccccn1
1366,metharbital,1,2,CCC1(CC)C(=O)NC(=O)N(C)C1=O
1367,methitural,1,2,CCCC(C)C1(CCSC)C(=O)NC(=S)NC1=O
1368,methyldesorphine,1,2,CC1=CCC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5
1369,methyldihydromorphine,1,2,CO[C@H]1CC[C@H]2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5
1370,methylprednisolone21hemisuccinate(methylprednisolone-hemisuccinate),1,2,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1371,metiapine,1,2,Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1S2
1372,metofenazate,1,2,COc1cc(C(=O)OCCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)cc(OC)c1OC
1373,metopimazine,1,2,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2
1374,metopon,1,2,CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5
1375,metoserpate,1,2,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC)C1OC
1376,metoxepin,1,2,COc1ccc2c(c1)C(N1CCN(C)CC1)=Cc1ccccc1O2
1377,metralindole,1,2,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1
1378,mevastatin,1,2,CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
1379,mexazolam,1,2,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
1380,mezilamine,1,2,CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1
1382,midaflur,1,2,NC1=NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F
1383,milacemide,1,2,CCCCCNCC(N)=O
1384,milameline,1,2,CO/N=C/C1=CCCN(C)C1
1385,minaprine,1,2,Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1
1386,minaxolone,1,2,CCO[C@H]1C[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CC[C@H](C(C)=O)[C@@]4(C)C[C@@H](N(C)C)[C@@H]32)C[C@@H]1O
1387,mirisetron,1,2,CN1[C@H]2CC[C@@H]1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2
1389,modafinil,1,2,NC(=O)CS(=O)C(c1ccccc1)c1ccccc1
1390,mometasone(mometasone-furoate),1,2,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl
1391,monometacrine,1,2,CNCCCN1c2ccccc2C(C)(C)c2ccccc21
1392,morsuximide,1,2,CC1(c2ccccc2)CC(=O)N(CN2CCOCC2)C1=O
1393,mosapramine,1,2,O=C1NC2CCCCN2C12CCN(CCCN1c3ccccc3CCc3ccc(Cl)cc31)CC2
1394,motrazepam,1,2,COCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
1395,moxadolen,1,2,CNC(=O)O[C@H]1OC(=O)[C@]2(C)[C@@H]3C=C[C@@H](C3)[C@H]12
1396,moxiraprine,1,2,CC1=CC(=C2C=CC(=O)C=C2)NN=C1NCCN1CCOCC1
